transaction_id,account_id,amount
TRX_100674,ACC_009,186.810020070977
TRX_100675,ACC_012,262.9478360888272
TRX_100676,ACC_018,8.19991759479087
TRX_100677,ACC_004,246.06483008416035
TRX_100678,ACC_011,173.42084075423173
TRX_100679,ACC_009,392.9195423377612
TRX_100680,ACC_005,249.5291980245979
TRX_100681,ACC_017,84.98156445176772
TRX_100682,ACC_012,301.9703940481583
TRX_100683,ACC_014,61.897664932243366
TRX_100684,ACC_013,147.34869112754708
TRX_100685,ACC_019,9.635255297552787
TRX_100686,ACC_016,72.65624398600656
TRX_100687,ACC_015,288.9819642409332
TRX_100688,ACC_018,22.474556841152744
TRX_100689,ACC_012,33.7734407843884
TRX_100690,ACC_007,233.73624086758844
TRX_100691,ACC_006,248.0145791035879
TRX_100692,ACC_017,153.50347314910886
TRX_100693,ACC_018,57.77009159842873
TRX_100694,ACC_017,206.18948017877207
TRX_100695,ACC_015,1265.772347395958
TRX_100696,ACC_005,310.8856265487655
TRX_100697,ACC_010,15.54255790325053
TRX_100698,ACC_017,119.50485854745199
TRX_100699,ACC_004,81.79028161356449
TRX_100700,ACC_011,165.7388717032264
TRX_100701,ACC_003,259.3428842441041
TRX_100702,ACC_017,233.97938845029404
TRX_100703,ACC_018,24.908485228553204
TRX_100704,ACC_004,94.06950007727616
TRX_100705,ACC_016,1297.6557091058542
TRX_100706,ACC_002,170.9076270731391
TRX_100707,ACC_004,36.417361432366086
TRX_100708,ACC_010,576.2318901021724
TRX_100709,ACC_007,143.42414101645232
TRX_100710,ACC_002,316.21181725212426
TRX_100711,ACC_009,282.73497521797395
TRX_100712,ACC_011,32.588943581229515
TRX_100713,ACC_015,2629.609481718926
TRX_100714,ACC_015,233.11656759546264
TRX_100715,ACC_009,100.17377386152044
TRX_100716,ACC_017,240.6666822997468
TRX_100717,ACC_009,145.2525887481425
TRX_100718,ACC_007,105.04750687558388
TRX_100719,ACC_003,101.16046539042354
TRX_100720,ACC_009,70.49336009168834
TRX_100721,ACC_002,78.94416442479333
TRX_100722,ACC_006,73.61028337416441
TRX_100723,ACC_006,435.06789554285234
TRX_100724,ACC_010,28.626734622981846
TRX_100725,ACC_014,251.3565311615722
TRX_100726,ACC_004,180.63506048827514
TRX_100727,ACC_011,121.84824496031067
TRX_100728,ACC_004,201.09897981751553
TRX_100729,ACC_002,348.9982291809803
TRX_100730,ACC_017,496.58417505500233
TRX_100731,ACC_002,106.60803286674529
TRX_100732,ACC_004,246.5561731386297
TRX_100733,ACC_001,233.0252980649937
TRX_100734,ACC_003,489.7766826442206
TRX_100735,ACC_004,131.52336928945812
TRX_100736,ACC_010,157.59307173896414
TRX_100737,ACC_017,431.87028760579904
TRX_100738,ACC_020,16.842308950940225
TRX_100739,ACC_006,67.92964056649473
TRX_100740,ACC_019,24.136247621994894
TRX_100741,ACC_011,192.0159264044908
TRX_100742,ACC_002,198.1471242079511
TRX_100743,ACC_005,141.56023466590716
TRX_100744,ACC_017,3955.513002508236
TRX_100745,ACC_012,53.1538180813431
TRX_100746,ACC_015,174.92380607228486
TRX_100747,ACC_011,93.95097182753209
TRX_100748,ACC_011,138.31796101352262
TRX_100749,ACC_004,104.415482246112
TRX_100750,ACC_015,321.8034579781738
TRX_100751,ACC_010,224.59649156865856
TRX_100752,ACC_012,161.26068260726365
TRX_100753,ACC_016,1618.8026109850205
TRX_100754,ACC_002,219.83709608970844
TRX_100755,ACC_012,543.9024195041588
TRX_100756,ACC_011,238.1443642093588
TRX_100757,ACC_020,16.88329769910391
TRX_100758,ACC_003,444.64620490166106
TRX_100759,ACC_003,385.22111468873106
TRX_100760,ACC_009,296.2917103190915
TRX_100761,ACC_012,
TRX_100762,ACC_003,140.43293148945804
TRX_100763,ACC_015,307.52280957355174
TRX_100764,ACC_007,127.90234489988157
TRX_100765,ACC_013,32.653385382454324
TRX_100766,ACC_016,245.46682456485752
TRX_100767,ACC_017,217.73360478887057
TRX_100768,ACC_016,19982.262675098686
TRX_100769,ACC_005,246.51528290886256
TRX_100770,ACC_017,5504.761176889728
TRX_100771,ACC_017,205.9787148619639
TRX_100772,ACC_011,28.68068724646132
TRX_100773,ACC_017,587.0995752661504
TRX_100774,ACC_014,213.04680722492893
TRX_100775,ACC_020,44.18728763434913
TRX_100776,ACC_013,7.612310169930224
TRX_100777,ACC_001,118.07180860332625
TRX_100778,ACC_006,411.7288800212879
TRX_100779,ACC_012,221.1410988938114
TRX_100780,ACC_011,112.11866597431785
TRX_100781,ACC_006,92.48188936812997
TRX_100782,ACC_017,250.79344545881253
TRX_100783,ACC_009,91.71238827236998
TRX_100784,ACC_010,110.84164494452591
TRX_100785,ACC_017,
TRX_100786,ACC_012,325.5084931922523
TRX_100787,ACC_009,46.01506981724422
TRX_100788,ACC_017,71.39899083660745
TRX_100789,ACC_016,267.0047165189469
TRX_100790,ACC_009,12.973842627520865
TRX_100791,ACC_017,328.12821244255156
TRX_100792,ACC_017,4528.2451983848705
TRX_100793,ACC_005,468.95376787586116
TRX_100794,ACC_013,97.04674730504944
TRX_100795,ACC_002,435.5591202106625
TRX_100796,ACC_014,188.33489322432803
TRX_100797,ACC_010,356.862034916048
TRX_100798,ACC_011,533.2293162543775
TRX_100799,ACC_006,77.94560586498149
TRX_100800,ACC_011,53.22060003120297
TRX_100801,ACC_014,220.87398111843507
TRX_100802,ACC_015,436.60988523297624
TRX_100803,ACC_016,241.9164595838326
TRX_100804,ACC_018,6.929681756383393
TRX_100805,ACC_001,561.0336510184925
TRX_100806,ACC_017,4581.321666017385
TRX_100807,ACC_013,160.2689322319617
TRX_100808,ACC_012,216.02900707170147
TRX_100809,ACC_015,379.215289014169
TRX_100810,ACC_003,203.461484318743
TRX_100811,ACC_015,37.851349877990465
TRX_100812,ACC_014,75.6106589883137
TRX_100813,ACC_009,94.00175071178629
TRX_100814,ACC_015,242.97999363466343
TRX_100815,ACC_013,216.97651925097
TRX_100816,ACC_003,186.93230642357494
TRX_100817,ACC_017,4644.726206848039
TRX_100818,ACC_011,354.9857485548283
TRX_100819,ACC_012,119.69929173569915
TRX_100820,ACC_009,31.071491346512076
TRX_100821,ACC_014,529.2356137914321
TRX_100822,ACC_001,83.17189140143539
TRX_100823,ACC_006,446.59576916385834
TRX_100824,ACC_017,76.62853277862834
TRX_100825,ACC_014,578.1298864682091
TRX_100826,ACC_013,82.84121910375734
TRX_100827,ACC_013,446.3452327778252
TRX_100828,ACC_012,320.368688391161
TRX_100829,ACC_002,304.25822254210476
TRX_100830,ACC_016,
TRX_100831,ACC_003,247.11899222303845
TRX_100832,ACC_013,148.5153765567317
TRX_100833,ACC_007,394.9199775273616
TRX_100834,ACC_004,216.04094408289498
TRX_100835,ACC_015,5708.371631259859
TRX_100836,ACC_006,318.93850989930274
TRX_100837,ACC_014,141.68241521929815
TRX_100838,ACC_008,175.599248913759
TRX_100839,ACC_013,41.76582851541595
TRX_100840,ACC_017,383.0523943175859
TRX_100841,ACC_015,466.45491991054485
TRX_100842,ACC_015,1087.5717495570618
TRX_100843,ACC_020,13.408627275759986
TRX_100844,ACC_017,1969.101899519457
TRX_100845,ACC_006,405.22517331578484
TRX_100846,ACC_017,392.8545348923792
TRX_100847,ACC_013,511.3500577619707
TRX_100848,ACC_010,198.70119508822518
TRX_100849,ACC_017,94.56847108484897
TRX_100850,ACC_011,7.150516022606164
TRX_100851,ACC_016,68.47259428878976
TRX_100852,ACC_011,116.31463108277948
TRX_100853,ACC_011,344.11926853927815
TRX_100854,ACC_009,190.687457982813
TRX_100855,ACC_001,173.74588451306195
TRX_100856,ACC_008,120.41510710804664
TRX_100857,ACC_016,793.9829092226537
TRX_100858,ACC_011,301.5783975739978
TRX_100859,ACC_020,30.568992224525612
TRX_100860,ACC_018,5.0061236538191345
TRX_100861,ACC_006,239.86989347064784
TRX_100862,ACC_011,27.876925051014663
TRX_100863,ACC_008,355.5819289362315
TRX_100864,ACC_017,319.94708809931655
TRX_100865,ACC_017,438.8911715814421
TRX_100866,ACC_017,150.43777668905366
TRX_100867,ACC_005,97.25717167288633
TRX_100868,ACC_007,18.394706278253942
TRX_100869,ACC_015,77.5331152616191
TRX_100870,ACC_012,154.5744169936261
TRX_100871,ACC_017,75.69517333071525
TRX_100872,ACC_017,3479.7503062370265
TRX_100873,ACC_007,342.6876058712047
TRX_100874,ACC_013,122.32733352708536
TRX_100875,ACC_017,7466.085560077295
TRX_100876,ACC_017,613.853805329989
TRX_100877,ACC_014,205.81569385985912
TRX_100878,ACC_012,79.51769189951558
TRX_100879,ACC_009,163.5036484540907
TRX_100880,ACC_002,507.0216111695923
TRX_100881,ACC_008,128.5391941713492
TRX_100882,ACC_007,133.19327974375813
TRX_100883,ACC_009,301.31773565069346
TRX_100884,ACC_003,83.13305869005475
TRX_100885,ACC_007,213.12589648684312
TRX_100886,ACC_016,258.40629294935275
TRX_100887,ACC_016,611.2661036814438
TRX_100888,ACC_011,196.24788399237497
TRX_100889,ACC_012,61.350828742675546
TRX_100890,ACC_006,
TRX_100891,ACC_006,544.2640213067157
TRX_100892,ACC_017,195.4983573106544
TRX_100893,ACC_004,281.4175466436132
TRX_100894,ACC_014,735.39349899137
TRX_100895,ACC_015,996.1917387052022
TRX_100896,ACC_013,85.92758740617236
TRX_100897,ACC_008,77.1964952102561
TRX_100898,ACC_015,
TRX_100899,ACC_005,252.41421587784788
TRX_100900,ACC_017,165.17713598541567
TRX_100901,ACC_014,588.1841415510812
TRX_100902,ACC_001,132.8359861498433
TRX_100903,ACC_009,453.59112864249374
TRX_100904,ACC_014,144.7696123622817
TRX_100905,ACC_006,85.10273991809997
TRX_100906,ACC_013,273.1539443341321
TRX_100907,ACC_008,197.41236946999112
TRX_100908,ACC_003,237.52396206056775
TRX_100909,ACC_001,205.2859219513524
TRX_100910,ACC_016,62.948575209520186
TRX_100911,ACC_017,680.1947280488858
TRX_100912,ACC_003,185.10320013298275
TRX_100913,ACC_007,273.45841950711616
TRX_100914,ACC_002,
TRX_100915,ACC_004,76.20717979876595
TRX_100916,ACC_019,37.768710552729246
TRX_100917,ACC_017,484.3747732318475
TRX_100918,ACC_014,153.0367817274902
TRX_100919,ACC_008,83.30454456576123
TRX_100920,ACC_019,79.19656626312225
TRX_100921,ACC_009,292.29812894485
TRX_100922,ACC_013,68.96472917440042
TRX_100923,ACC_010,203.16877883192097
TRX_100924,ACC_008,278.9141605825048
TRX_100925,ACC_015,107.58828898576593
TRX_100926,ACC_017,763.9983199826711
TRX_100927,ACC_006,109.86903822007443
TRX_100928,ACC_001,110.80258633901192
TRX_100929,ACC_013,24.801914825310057
TRX_100930,ACC_004,
TRX_100931,ACC_008,183.03402163946797
TRX_100932,ACC_007,67.41804730316868
TRX_100933,ACC_017,832.0088828858864
TRX_100934,ACC_001,294.6109660101227
TRX_100935,ACC_005,88.94027973514194
TRX_100936,ACC_011,136.61589155976438
TRX_100937,ACC_017,7962.902067940108
TRX_100938,ACC_013,605.4572451670398
TRX_100939,ACC_014,21.772889853289286
TRX_100940,ACC_012,78.4396336093237
TRX_100941,ACC_005,42.529329486196055
TRX_100942,ACC_005,266.01510942880475
TRX_100943,ACC_003,49.60284878093047
TRX_100944,ACC_010,43.54044137702034
TRX_100945,ACC_016,6454.771356389055
TRX_100946,ACC_013,299.4671762214488
TRX_100947,ACC_005,106.86263706927706
TRX_100948,ACC_005,197.53514270871685
TRX_100949,ACC_011,188.26849478684642
TRX_100950,ACC_015,6077.5323826620825
TRX_100951,ACC_011,176.70399303170123
TRX_100952,ACC_003,144.51557736692388
TRX_100953,ACC_015,471.60242039304296
TRX_100954,ACC_016,223.6247639316045
TRX_100955,ACC_014,122.57544125880607
TRX_100956,ACC_013,125.4833226342974
TRX_100957,ACC_002,37.63801445187985
TRX_100958,ACC_015,317.5904949823242
TRX_100959,ACC_012,197.47239674805317
TRX_100960,ACC_010,273.045936308448
TRX_100961,ACC_005,477.1437080775679
TRX_100962,ACC_005,
TRX_100963,ACC_015,90.06265271069773
TRX_100964,ACC_009,269.5126190754153
TRX_100965,ACC_003,26.888286086671286
TRX_100966,ACC_017,670.3464834198505
TRX_100967,ACC_016,138.4920873487709
TRX_100968,ACC_013,483.1818342720789
TRX_100969,ACC_009,346.60931153955886
TRX_100970,ACC_013,90.35087132404483
TRX_100971,ACC_012,66.02174444108917
TRX_100972,ACC_009,266.1760292329828
TRX_100973,ACC_009,305.5199822301508
TRX_100974,ACC_002,161.66051207566025
TRX_100975,ACC_017,5555.220142082218
TRX_100976,ACC_015,151.72572670236326
TRX_100977,ACC_005,153.32619262779622
TRX_100978,ACC_015,140.5241080109847
TRX_100979,ACC_007,332.9078718482676
TRX_100980,ACC_011,66.65535652517667
TRX_100981,ACC_014,318.746668796027
TRX_100982,ACC_013,228.93166485146406
TRX_100983,ACC_005,235.01176764536643
TRX_100984,ACC_004,99.6660526230516
TRX_100985,ACC_010,
TRX_100986,ACC_017,328.62493967525995
TRX_100987,ACC_010,94.35843544260425
TRX_100988,ACC_009,71.09534973820371
TRX_100989,ACC_006,156.7687764424813
TRX_100990,ACC_003,155.4236536510133
TRX_100991,ACC_014,50.93939716649435
TRX_100992,ACC_006,61.60753274325316
TRX_100993,ACC_009,185.86564781526005
TRX_100994,ACC_007,59.29734778381142
TRX_100995,ACC_010,159.66891897339215
TRX_100996,ACC_010,113.47231915552504
TRX_100997,ACC_009,182.1449923102641
TRX_100998,ACC_010,24.245338453120542
TRX_100999,ACC_016,126.77769717194752
TRX_101000,ACC_011,437.4833414673078
TRX_101001,ACC_017,311.68406918539256
TRX_101002,ACC_012,267.53367812565625
TRX_101003,ACC_003,263.3186749335267
TRX_101004,ACC_020,99.58008504553862
TRX_101005,ACC_003,312.26598299728437
TRX_101006,ACC_012,493.4807692530485
TRX_101007,ACC_012,88.62122764971801
TRX_101008,ACC_013,278.2377436088525
TRX_101009,ACC_005,56.98240662226666
TRX_101010,ACC_017,387.4739405590446
TRX_101011,ACC_002,68.0387880002775
TRX_101012,ACC_009,137.8828472823953
TRX_101013,ACC_012,272.45111572225437
TRX_101014,ACC_002,354.2425818254673
TRX_101015,ACC_018,49.193651022541786
TRX_101016,ACC_004,168.2855355568229
TRX_101017,ACC_002,878.9405943987235
TRX_101018,ACC_016,95.00874429307197
TRX_101019,ACC_013,133.1171482705763
TRX_101020,ACC_015,329.5897908414214
TRX_101021,ACC_017,529.8667570847622
TRX_101022,ACC_007,366.85153982701297
TRX_101023,ACC_012,52.03375988674651
TRX_101024,ACC_012,86.5292541089645
TRX_101025,ACC_017,309.8272849024878
TRX_101026,ACC_003,49.00983295050956
TRX_101027,ACC_008,86.7239788639624
TRX_101028,ACC_015,117.50508435314451
TRX_101029,ACC_012,170.57385465060108
TRX_101030,ACC_001,98.05192221704506
TRX_101031,ACC_020,22.77039052206302
TRX_101032,ACC_017,198.2669928907649
TRX_101033,ACC_005,81.82004989960842
TRX_101034,ACC_013,32.260958863528046
TRX_101035,ACC_012,196.22620675482327
TRX_101036,ACC_015,99.32785941955046
TRX_101037,ACC_020,28.962281409718884
TRX_101038,ACC_012,87.02918970321169
TRX_101039,ACC_017,11967.164502667496
TRX_101040,ACC_020,19.53086643635303
TRX_101041,ACC_012,269.45295581555854
TRX_101042,ACC_020,23.580572644887148
TRX_101043,ACC_010,375.0395122384567
TRX_101044,ACC_016,858.8152914583515
TRX_101045,ACC_001,164.1658815947734
TRX_101046,ACC_004,83.07658902198148
TRX_101047,ACC_009,412.5640376196128
TRX_101048,ACC_017,259.1926825987738
TRX_101049,ACC_018,36.330673253320384
TRX_101050,ACC_006,273.8114378218347
TRX_101051,ACC_017,1964.424132394145
TRX_101052,ACC_009,101.15897669236253
TRX_101053,ACC_014,146.18516647563794
TRX_101054,ACC_003,16.95609517678743
TRX_101055,ACC_008,92.86499586705487
TRX_101056,ACC_011,90.86691792290058
TRX_101057,ACC_007,567.3845792025245
TRX_101058,ACC_015,1085.0568764691595
TRX_101059,ACC_001,106.00315870299637
TRX_101060,ACC_004,80.01174355092255
TRX_101061,ACC_014,270.13536073918533
TRX_101062,ACC_008,354.085241189742
TRX_101063,ACC_011,103.94803433383184
TRX_101064,ACC_012,85.65262574800624
TRX_101065,ACC_004,116.04176066253945
TRX_101066,ACC_014,240.82941047466392
TRX_101067,ACC_011,442.2987650088282
TRX_101068,ACC_016,105.79731530305304
TRX_101069,ACC_019,5.8495691004372805
TRX_101070,ACC_016,149.32782243390812
TRX_101071,ACC_019,33.46518760043957
TRX_101072,ACC_005,244.6326071979292
TRX_101073,ACC_017,589.2931354073851
TRX_101074,ACC_002,50.907637608663705
TRX_101075,ACC_011,452.3172033270577
TRX_101076,ACC_016,149.86617313018778
TRX_101077,ACC_001,156.89492120777558
TRX_101078,ACC_002,230.8409407087427
TRX_101079,ACC_007,353.1095262903928
TRX_101080,ACC_017,69.60140980411923
TRX_101081,ACC_005,240.78605926066112
TRX_101082,ACC_017,
TRX_101083,ACC_003,58.49812492118299
TRX_101084,ACC_003,150.72374082986826
TRX_101085,ACC_008,104.26310026704368
TRX_101086,ACC_004,833.7101290487219
TRX_101087,ACC_005,612.4727038602404
TRX_101088,ACC_016,384.1891404670964
TRX_101089,ACC_015,48.06802597655292
TRX_101090,ACC_011,182.58870965328944
TRX_101091,ACC_017,126.18059846835516
TRX_101092,ACC_011,180.19484249521548
TRX_101093,ACC_004,125.27433603508318
TRX_101094,ACC_010,174.34522561375536
TRX_101095,ACC_017,1529.9932982900857
TRX_101096,ACC_016,3630.9917875029387
TRX_101097,ACC_012,144.1225537487075
TRX_101098,ACC_017,187.09607033361326
TRX_101099,ACC_018,7.63350839258566
TRX_101100,ACC_003,270.17207982717935
TRX_101101,ACC_012,431.3474260282967
TRX_101102,ACC_011,222.54412228797378
TRX_101103,ACC_005,11.386100059732364
TRX_101104,ACC_003,571.8419417123266
TRX_101105,ACC_006,114.86204687465825
TRX_101106,ACC_012,241.3209054606535
TRX_101107,ACC_009,478.2381704211106
TRX_101108,ACC_007,5.548559282900858
TRX_101109,ACC_007,108.00938865362346
TRX_101110,ACC_007,610.0687823576002
TRX_101111,ACC_017,703.318107377791
TRX_101112,ACC_006,371.0567313905983
TRX_101113,ACC_008,81.64743491227416
TRX_101114,ACC_007,254.91636031182838
TRX_101115,ACC_002,135.15067294189237
TRX_101116,ACC_006,141.9459325775823
TRX_101117,ACC_002,211.46860159270423
TRX_101118,ACC_003,76.19866239744078
TRX_101119,ACC_001,415.4361373804371
TRX_101120,ACC_012,197.8579631625187
TRX_101121,ACC_007,69.54819050519588
TRX_101122,ACC_017,2836.698571047175
TRX_101123,ACC_016,84.89159308324152
TRX_101124,ACC_010,249.95960281710987
TRX_101125,ACC_016,123.61574953223447
TRX_101126,ACC_017,497.4691406674562
TRX_101127,ACC_003,129.8561818126467
TRX_101128,ACC_015,829.3673547687384
TRX_101129,ACC_019,7.01095579863427
TRX_101130,ACC_003,284.20194871662983
TRX_101131,ACC_009,120.92536642880079
TRX_101132,ACC_015,68.05524827535919
TRX_101133,ACC_007,377.38221381412626
TRX_101134,ACC_010,236.72932798213986
TRX_101135,ACC_015,4045.164347545133
TRX_101136,ACC_019,25.674259380027944
TRX_101137,ACC_006,75.13037342089306
TRX_101138,ACC_011,394.8934480011904
TRX_101139,ACC_003,286.0540196398451
TRX_101140,ACC_015,610.1266255308725
TRX_101141,ACC_006,92.27559028643314
TRX_101142,ACC_001,163.71180718450117
TRX_101143,ACC_012,89.18380052826261
TRX_101144,ACC_001,289.5414750261676
TRX_101145,ACC_015,4094.1020820468793
TRX_101146,ACC_016,251.39268225048102
TRX_101147,ACC_002,16.357806659057164
TRX_101148,ACC_013,372.93661250056977
TRX_101149,ACC_016,1795.7768785516737
TRX_101150,ACC_017,297.33206150561597
TRX_101151,ACC_007,95.50836140817876
TRX_101152,ACC_006,246.40868584374164
TRX_101153,ACC_005,327.5673192974695
TRX_101154,ACC_003,86.10542234928216
TRX_101155,ACC_017,154.82224197677186
TRX_101156,ACC_006,213.39926557298946
TRX_101157,ACC_017,111.22651943352625
TRX_101158,ACC_015,
TRX_101159,ACC_001,49.62600241005564
TRX_101160,ACC_007,181.0019221454945
TRX_101161,ACC_006,147.91971199257446
TRX_101162,ACC_009,97.02974602951008
TRX_101163,ACC_005,383.7865399275172
TRX_101164,ACC_015,188.32644055570972
TRX_101165,ACC_004,18.297392309272528
TRX_101166,ACC_018,9.017074000175906
TRX_101167,ACC_003,186.1045230899942
TRX_101168,ACC_005,273.54870186633474
TRX_101169,ACC_015,30980.13014323827
TRX_101170,ACC_015,9996.494558455071
TRX_101171,ACC_011,68.48156387904521
TRX_101172,ACC_015,7208.009527260379
TRX_101173,ACC_015,284.16055382720464
TRX_101174,ACC_005,324.0015048907435
TRX_101175,ACC_016,377.0930657253359
TRX_101176,ACC_003,101.95561136963846
TRX_101177,ACC_010,333.12541006223626
TRX_101178,ACC_019,3.0731734063859126
TRX_101179,ACC_016,4150.7750596830965
TRX_101180,ACC_004,303.3490204238678
TRX_101181,ACC_001,46.6702329519266
TRX_101182,ACC_012,188.15173925085125
TRX_101183,ACC_006,203.11432395332037
TRX_101184,ACC_002,494.3224366671612
TRX_101185,ACC_014,313.7076389276899
TRX_101186,ACC_017,8165.027587598341
TRX_101187,ACC_015,748.7934225992573
TRX_101188,ACC_010,145.81985356516319
TRX_101189,ACC_016,189.51438047399415
TRX_101190,ACC_012,166.8906714407403
TRX_101191,ACC_004,126.66604115136151
TRX_101192,ACC_016,697.7363097070814
TRX_101193,ACC_015,2396.4010895057036
TRX_101194,ACC_013,227.01136627991824
TRX_101195,ACC_018,93.46891674807421
TRX_101196,ACC_019,39.807789672370305
TRX_101197,ACC_007,249.46385725774283
TRX_101198,ACC_015,224.91225682012828
TRX_101199,ACC_013,373.92059081340994
TRX_101200,ACC_009,39.50667162940185
TRX_101201,ACC_016,555.8200861844518
TRX_101202,ACC_006,236.77979985443446
TRX_101203,ACC_002,242.14842012101175
TRX_101204,ACC_003,542.5655078122918
TRX_101205,ACC_012,472.57736053574746
TRX_101206,ACC_015,447.12907933010524
TRX_101207,ACC_004,6.196066910277046
TRX_101208,ACC_010,242.14520696588772
TRX_101209,ACC_005,91.4875255118503
TRX_101210,ACC_014,137.87221647736934
TRX_101211,ACC_005,128.82335695291172
TRX_101212,ACC_015,523.5911212911462
TRX_101213,ACC_010,211.41391384834586
TRX_101214,ACC_013,484.2683699900662
TRX_101215,ACC_015,1728.951253852795
TRX_101216,ACC_011,228.467327854587
TRX_101217,ACC_011,148.71197344529145
TRX_101218,ACC_007,125.8789195589166
TRX_101219,ACC_015,
TRX_101220,ACC_001,307.82531262824415
TRX_101221,ACC_001,25.706958965335
TRX_101222,ACC_016,142.5777410237169
TRX_101223,ACC_017,374.88310750691363
TRX_101224,ACC_009,18.28166879483514
TRX_101225,ACC_010,65.91181230958018
TRX_101226,ACC_007,708.4170153048303
TRX_101227,ACC_010,120.09465966964059
TRX_101228,ACC_003,76.5972652643681
TRX_101229,ACC_013,362.01842297596016
TRX_101230,ACC_008,383.10493633073645
TRX_101231,ACC_020,12.17869694411292
TRX_101232,ACC_012,265.53349749065933
TRX_101233,ACC_008,229.2072552303207
TRX_101234,ACC_020,12.540152247065338
TRX_101235,ACC_006,47.25740940773622
TRX_101236,ACC_016,247.80944282955826
TRX_101237,ACC_003,302.9037182375241
TRX_101238,ACC_017,185.07400108226994
TRX_101239,ACC_015,7372.805838877888
TRX_101240,ACC_005,534.4013137859594
TRX_101241,ACC_016,338.2237543047594
TRX_101242,ACC_016,462.14700310767046
TRX_101243,ACC_010,183.90023227402756
TRX_101244,ACC_007,144.9202620612532
TRX_101245,ACC_010,250.97413380189994
TRX_101246,ACC_012,208.62740912250982
TRX_101247,ACC_008,147.62635906868178
TRX_101248,ACC_002,17.101469954244212
TRX_101249,ACC_005,295.92452235355535
TRX_101250,ACC_016,383.7683928795452
TRX_101251,ACC_005,125.2686701632566
TRX_101252,ACC_017,311.68463562549863
TRX_101253,ACC_016,4163.256818349512
TRX_101254,ACC_003,294.8890627551436
TRX_101255,ACC_010,55.79364717674862
TRX_101256,ACC_007,387.23974645824006
TRX_101257,ACC_008,133.0575647708615
TRX_101258,ACC_010,476.17013879378646
TRX_101259,ACC_016,2418.6167716930627
TRX_101260,ACC_015,290.4816550871491
TRX_101261,ACC_016,162.09203241867212
TRX_101262,ACC_006,34.5531682490707
TRX_101263,ACC_008,133.47851314141047
TRX_101264,ACC_017,122.93235102194691
TRX_101265,ACC_013,63.57064348827872
TRX_101266,ACC_003,330.99058730558306
TRX_101267,ACC_001,145.4138690824541
TRX_101268,ACC_005,78.39932729268773
TRX_101269,ACC_003,318.35042381154886
TRX_101270,ACC_012,
TRX_101271,ACC_016,620.2251953095076
TRX_101272,ACC_017,48.37361475866825
TRX_101273,ACC_005,44.9132050448128
TRX_101274,ACC_014,
TRX_101275,ACC_007,285.978597453969
TRX_101276,ACC_005,358.686465498107
TRX_101277,ACC_012,115.4700201862697
TRX_101278,ACC_013,181.70388391421676
TRX_101279,ACC_015,197.93558295028305
TRX_101280,ACC_005,124.20369850131605
TRX_101281,ACC_010,177.14282531524591
TRX_101282,ACC_006,175.24654970823033
TRX_101283,ACC_003,61.263481823179
TRX_101284,ACC_001,425.53723712145955
TRX_101285,ACC_005,265.340660658881
TRX_101286,ACC_003,294.85907540024255
TRX_101287,ACC_020,30.881885995194025
TRX_101288,ACC_015,61.85949838007633
TRX_101289,ACC_017,3771.8797535343588
TRX_101290,ACC_009,131.1185645044589
TRX_101291,ACC_012,767.6959928610236
TRX_101292,ACC_005,76.72799810072897
TRX_101293,ACC_011,42.159723996398
TRX_101294,ACC_010,353.7854723632442
TRX_101295,ACC_004,100.43505141074034
TRX_101296,ACC_008,207.0893672214299
TRX_101297,ACC_017,186.45601652874393
TRX_101298,ACC_010,405.9544140483286
TRX_101299,ACC_014,218.9466393592462
TRX_101300,ACC_019,35.05055403389607
TRX_101301,ACC_016,129.09207358351472
TRX_101302,ACC_017,5678.733500927557
TRX_101303,ACC_007,168.3283292867611
TRX_101304,ACC_013,236.60346863288137
TRX_101305,ACC_014,120.91079363009693
TRX_101306,ACC_007,89.8344521347548
TRX_101307,ACC_011,145.03518343998948
TRX_101308,ACC_013,238.51300762947773
TRX_101309,ACC_010,70.02919295553694
TRX_101310,ACC_009,328.3680002565069
TRX_101311,ACC_014,691.0576256884008
TRX_101312,ACC_004,90.26321693656108
TRX_101313,ACC_008,146.86230227879946
TRX_101314,ACC_010,319.1598497700626
TRX_101315,ACC_017,528.380294290849
TRX_101316,ACC_004,35.24065732786214
TRX_101317,ACC_015,300.214710847186
TRX_101318,ACC_001,61.82243574880163
TRX_101319,ACC_017,358.39900659800213
TRX_101320,ACC_005,85.4053592463988
TRX_101321,ACC_009,454.5233603249981
TRX_101322,ACC_017,414.2369962157362
TRX_101323,ACC_017,793.172379260845
TRX_101324,ACC_001,226.7552944241802
TRX_101325,ACC_007,127.9136545890247
TRX_101326,ACC_006,108.37864346037802
TRX_101327,ACC_003,131.050703873506
TRX_101328,ACC_008,190.63100921965582
TRX_101329,ACC_004,15.992596584349508
TRX_101330,ACC_001,104.68442130275595
TRX_101331,ACC_006,118.94490275902407
TRX_101332,ACC_020,36.82300792310207
TRX_101333,ACC_001,343.7577680188812
TRX_101334,ACC_017,6778.477503143095
TRX_101335,ACC_009,122.16018829825603
TRX_101336,ACC_018,21.643649574224707
TRX_101337,ACC_007,247.60512153440715
TRX_101338,ACC_012,126.76597500227551
TRX_101339,ACC_013,125.39461041433488
TRX_101340,ACC_008,225.81407497607097
TRX_101341,ACC_016,150.54909073393347
TRX_101342,ACC_002,37.76199793597886
TRX_101343,ACC_003,84.96239042835127
TRX_101344,ACC_006,194.30522718413027
