Invoice ID,Branch,Date,Sales,log_Sales,zscore_log_Sales,was_outlier,Sales_silver,is_treated
283-79-9594,Cairo,1/25/2019,356.5485,5.879271017268153,0.486910495367337,0,356.5485,0
430-60-3493,Alex,2/3/2019,697.368,6.548746184460779,1.2153472088677375,0,697.368,0
139-20-0155,Cairo,1/24/2019,423.15,6.050087166253744,0.6727706441487135,0,423.15,0
558-80-4082,Giza,3/14/2019,204.6975,5.326406642963276,-0.11464536146734274,0,204.6975,0
278-97-7759,Alex,2/18/2019,65.604,4.1987646358028705,-1.341600262790185,0,65.604,0
316-68-6352,Alex,1/21/2019,76.356,4.348418143500052,-1.1787665765641862,0,76.356,0
585-03-5943,Cairo,3/13/2019,190.155,5.253084617268279,-0.19442495306657562,0,190.155,0
211-05-0490,Giza,3/3/2019,272.58,5.6115940836612985,0.1956589070312161,0,272.58,0
727-75-6477,Giza,3/29/2019,121.128,4.805069675056115,-0.6818971523306914,0,121.128,0
744-02-5987,Alex,1/10/2019,493.794,6.204141514333251,0.8403927584775553,0,493.794,0
307-83-9164,Alex,1/25/2019,252.042,5.533555482854871,0.11074734543292404,0,252.042,0
779-06-0012,Giza,1/19/2019,93.0405,4.543725540544165,-0.9662582037417526,0,93.0405,0
446-47-6729,Giza,1/2/2019,209.622,5.350065057681747,-0.0889033194788097,0,209.622,0
573-10-3877,Cairo,3/12/2019,40.9605,3.736728699567682,-1.8443283032066615,0,40.9605,0
735-06-4124,Giza,2/25/2019,51.0405,3.952022261591999,-1.6100735579314496,0,51.0405,0
439-54-7422,Alex,3/18/2019,214.998,5.3752691483820385,-0.061479471819941026,0,214.998,0
396-90-2219,Cairo,2/23/2019,125.664,4.841537911199133,-0.6422171113299572,0,125.664,0
411-77-0180,Alex,3/26/2019,530.67,6.2760229961236575,0.9186049356020839,0,530.67,0
286-01-5402,Alex,3/30/2019,295.6905,5.692689507909877,0.283896510477019,0,295.6905,0
803-17-8013,Alex,2/17/2019,745.836,6.615845616183269,1.288356174572379,0,745.836,0
512-98-1403,Alex,3/21/2019,83.412,4.435709571590067,-1.0837872791821948,0,83.412,0
848-42-2560,Alex,3/5/2019,172.011,5.153355176291443,-0.3029376952628756,0,172.011,0
532-59-7201,Cairo,1/31/2019,503.559,6.223684780428586,0.8616572253662189,0,503.559,0
181-94-6432,Giza,2/5/2019,145.593,4.987660039335725,-0.4832258178427743,0,145.593,0
870-76-1733,Alex,2/1/2019,74.7075,4.326877230832996,-1.2022046253491607,0,74.7075,0
423-64-4619,Alex,3/7/2019,146.9475,4.996857481102912,-0.47321834544974206,0,146.9475,0
227-07-4446,Giza,2/10/2019,820.365,6.710967590436874,1.391855664475085,0,820.365,0
174-36-3675,Giza,2/14/2019,208.677,5.345568251396582,-0.09379616532602737,0,208.677,0
428-83-5800,Giza,2/9/2019,66.402,4.2106746910685136,-1.3286412735095312,0,66.402,0
603-07-0961,Giza,1/10/2019,392.6475,5.975455838791054,0.5915664388768963,0,392.6475,0
704-20-4138,Giza,3/11/2019,218.0745,5.389411854615904,-0.046091199104465394,0,218.0745,0
787-15-1757,Giza,2/18/2019,185.094,5.226251922397672,-0.2236208381773973,0,185.094,0
649-11-3678,Giza,2/26/2019,216.6885,5.383065141856696,-0.052996875088289014,0,216.6885,0
622-20-1945,Giza,1/18/2019,41.391,3.7469360755557455,-1.8332219503759992,0,41.391,0
372-94-8041,Alex,2/15/2019,96.138,4.576132647864798,-0.9309969604462205,0,96.138,0
563-91-7120,Alex,3/8/2019,324.2925,5.784724777572574,0.38403744571193,0,324.2925,0
746-54-5508,Alex,1/17/2019,135.576,4.916881236239234,-0.5602382019306005,0,135.576,0
276-54-0879,Cairo,3/12/2019,410.508,6.019828460997408,0.6398470154738344,0,410.508,0
815-11-1168,Alex,3/9/2019,523.845,6.263102980905039,0.9045470378854419,0,523.845,0
719-76-3868,Giza,3/12/2019,395.892,5.983664203375248,0.6004977247765619,0,395.892,0
730-61-8757,Cairo,1/25/2019,214.746,5.374101789814845,-0.06274964117025278,0,214.746,0
340-66-0321,Alex,3/25/2019,152.712,5.0350807216673825,-0.4316287345118547,0,152.712,0
868-81-1752,Cairo,2/7/2019,208.089,5.342759998642405,-0.09685174454266811,0,208.089,0
634-97-8956,Alex,2/17/2019,103.635,4.650478103692633,-0.8501038038949255,0,103.635,0
566-71-1091,Alex,2/3/2019,404.355,6.00476322637676,0.6234549661000002,0,404.355,0
442-48-3607,Alex,3/14/2019,49.308,3.918164110184909,-1.6469136406481895,0,49.308,0
835-16-0096,Giza,3/24/2019,77.175,4.3589499033439045,-1.1673072709708185,0,77.175,0
527-09-6272,Alex,3/21/2019,149.3625,5.013049045320191,-0.455600769170812,0,149.3625,0
898-04-2717,Alex,3/19/2019,721.98,6.583381559258861,1.2530329660476007,0,721.98,0
692-27-8933,Cairo,2/24/2019,365.085,5.902865546874889,0.5125830257994823,0,365.085,0
633-09-3463,Giza,3/28/2019,150.0975,5.017925323807603,-0.45029503051230674,0,150.0975,0
374-17-3652,Cairo,2/5/2019,404.649,6.005488253658694,0.6242438474750405,0,404.649,0
378-07-7001,Cairo,2/10/2019,151.4835,5.027056393472467,-0.4403597756987357,0,151.4835,0
433-75-6987,Cairo,3/5/2019,411.3795,6.021944041886902,0.6421489183162504,0,411.3795,0
873-95-4984,Cairo,2/15/2019,565.215,6.3389738647323925,0.9870999688587073,0,565.215,0
416-13-5917,Giza,1/30/2019,509.4075,6.235209426279986,0.8741968617256272,0,509.4075,0
150-89-8043,Alex,2/14/2019,140.6475,4.9533415769855855,-0.5205667516843576,0,140.6475,0
135-84-8019,Alex,2/27/2019,736.4385,6.603182694906341,1.274578013394332,0,736.4385,0
441-94-7118,Alex,2/4/2019,75.5475,4.337911463177189,-1.1901985938506223,0,75.5475,0
725-96-3778,Giza,1/20/2019,749.7,6.6210061045789566,1.2939711538744119,0,749.7,0
531-80-1784,Alex,3/28/2019,191.247,5.258781003582595,-0.18822687862114199,0,191.247,0
400-45-1220,Cairo,2/27/2019,141.75,4.96109484853612,-0.5121306394520987,0,141.75,0
860-79-0874,Giza,2/15/2019,1042.65,6.950479463191916,1.6524616585190874,1,950.26575,1
834-61-8124,Alex,1/26/2019,379.9215,5.942593317152808,0.5558096723341096,0,379.9215,0
115-99-4379,Cairo,3/14/2019,402.2655,5.999595153960347,0.6178317348427002,0,402.2655,0
565-67-6697,Cairo,3/2/2019,255.15,5.5457632103852115,0.12403022336071827,0,255.15,0
320-49-6392,Giza,3/4/2019,31.752,3.4889640289189336,-2.1139139297590415,0,31.752,0
889-04-9723,Cairo,1/7/2019,374.388,5.927960157738451,0.5398877515904024,0,374.388,0
632-90-0281,Giza,3/8/2019,394.275,5.9795817251962085,0.5960556974491745,0,394.275,0
554-42-2417,Giza,1/9/2019,1002.12,6.910870421882282,1.6093641975669781,1,950.26575,1
453-63-6187,Cairo,3/1/2019,86.625,4.473066345354754,-1.0431404458989866,0,86.625,0
578-80-7669,Cairo,3/16/2019,78.7185,4.3785016793120795,-1.146033544733777,0,78.7185,0
612-36-5536,Alex,2/17/2019,680.064,6.523656281175718,1.1880476052578643,0,680.064,0
605-72-4132,Giza,2/27/2019,793.548,6.677773399507406,1.3557380180964118,0,793.548,0
471-41-2823,Giza,3/7/2019,209.559,5.349765898885553,-0.08922882557820414,0,209.559,0
462-67-9126,Alex,1/21/2019,461.286,6.1361837471698495,0.7664498626164307,0,461.286,0
272-27-9238,Giza,2/19/2019,173.208,5.160249987588946,-0.295435648991586,0,173.208,0
834-25-9262,Giza,1/6/2019,343.056,5.840804434822105,0.4450561111127385,0,343.056,0
122-61-9553,Giza,3/14/2019,484.974,6.1861551245270405,0.8208222839921246,0,484.974,0
468-88-0009,Alex,3/24/2019,276.948,5.627434045834825,0.21289391521835965,0,276.948,0
613-59-9758,Giza,1/27/2019,150.78,5.022432103975767,-0.44539133236927825,0,150.78,0
254-31-0042,Alex,3/6/2019,203.175,5.31897746924434,-0.12272883215160846,0,203.175,0
201-86-2184,Cairo,2/2/2019,193.011,5.267914858486813,-0.17828859326857371,0,193.011,0
261-12-8671,Cairo,1/25/2019,128.016,4.859936427678215,-0.6221982136410317,0,128.016,0
730-70-9830,Giza,3/14/2019,441.693,6.092876527550739,0.7193285199944593,0,441.693,0
382-25-8917,Giza,1/29/2019,265.104,5.583887209813543,0.16551185286688744,0,265.104,0
422-29-8786,Alex,1/3/2019,352.2225,5.867098169985095,0.4736655696354434,0,352.2225,0
667-23-5919,Alex,1/14/2019,507.675,6.231809305741967,0.8704972881617477,0,507.675,0
843-01-4703,Cairo,1/5/2019,334.341,5.815147924553286,0.41713999870713775,0,334.341,0
743-88-1662,Giza,2/22/2019,701.8515,6.555145631943528,1.222310263990604,0,701.8515,0
595-86-2894,Giza,2/6/2019,407.316,6.012041384430142,0.6313741209731739,0,407.316,0
182-69-8360,Cairo,1/30/2019,99.33,4.608464752937522,-0.8958173249438505,0,99.33,0
289-15-7034,Alex,1/11/2019,345.786,5.848707875002721,0.4536556175211048,0,345.786,0
462-78-5240,Giza,3/19/2019,55.881,4.040961366212455,-1.5133014710098855,0,55.881,0
868-52-7573,Cairo,1/14/2019,523.3725,6.262202309629653,0.9035670433226298,0,523.3725,0
153-58-4872,Giza,3/1/2019,314.538,5.754279118468598,0.3509103979215632,0,314.538,0
662-72-2873,Alex,1/6/2019,214.935,5.374977436470947,-0.06179687517740328,0,214.935,0
525-88-7307,Cairo,1/31/2019,79.611,4.389635116627321,-1.1339195711537176,0,79.611,0
689-16-9784,Giza,3/11/2019,294.651,5.6891797046389305,0.2800775942796601,0,294.651,0
725-56-0833,Alex,2/20/2019,339.36,5.830003880981357,0.433304338486533,0,339.36,0
394-41-0748,Giza,1/27/2019,510.9615,6.238249426899698,0.8775045991429069,0,510.9615,0
596-42-3999,Cairo,3/10/2019,133.917,4.9046597745474845,-0.5735360236052127,0,133.917,0
541-89-9860,Giza,2/15/2019,253.512,5.539347986156005,0.11705000201287152,0,253.512,0
173-82-9529,Cairo,1/26/2019,398.475,5.990151185025452,0.6075560233145451,0,398.475,0
563-36-9814,Alex,2/13/2019,80.661,4.4025765317140735,-1.1198383888547991,0,80.661,0
308-47-4913,Alex,3/9/2019,548.73,6.30942724860029,0.9549511439208378,0,548.73,0
885-17-6250,Alex,3/6/2019,83.727,4.43943432299792,-1.0797344840867167,0,83.727,0
726-27-2396,Alex,1/24/2019,406.875,6.0109607549134845,0.6301983190133695,0,406.875,0
316-01-3952,Alex,3/13/2019,284.9175,5.655703307668359,0.2436528876078121,0,284.9175,0
760-54-1821,Cairo,3/15/2019,128.4255,4.863105426021762,-0.6187501175030647,0,128.4255,0
793-10-3222,Cairo,3/5/2019,258.678,5.559442401949807,0.13891415906880655,0,258.678,0
346-12-3257,Cairo,3/4/2019,181.818,5.208491122443703,-0.2429458548197019,0,181.818,0
110-05-6330,Giza,3/25/2019,248.409,5.5190941192026886,0.09501235072699005,0,248.409,0
651-61-0874,Giza,3/12/2019,194.124,5.27363525390254,-0.17206439520902717,0,194.124,0
236-86-3015,Giza,2/4/2019,14.679,2.7523222373783134,-2.9154327193312675,1,19.188435,1
831-64-0259,Cairo,2/22/2019,208.6875,5.345618327166001,-0.09374167931864552,0,208.6875,0
587-03-7455,Giza,2/16/2019,718.7565,6.5789129603650185,1.248170811853246,0,718.7565,0
882-40-4577,Alex,1/19/2019,282.492,5.647183904074766,0.23438316908976173,0,282.492,0
732-67-5346,Alex,1/11/2019,72.3975,4.295889875094913,-1.2359210776988,0,72.3975,0
725-32-9708,Cairo,1/4/2019,288.582,5.6684385038837455,0.25750968907189026,0,288.582,0
256-08-8343,Alex,3/4/2019,237.426,5.474058989647226,0.04601091889941172,0,237.426,0
372-26-1506,Giza,1/28/2019,125.055,4.836718319646112,-0.6474611705622347,0,125.055,0
244-08-0162,Cairo,1/2/2019,359.205,5.886673313822637,0.49496472178041645,0,359.205,0
569-71-4390,Cairo,1/25/2019,45.927,3.848593202768364,-1.722611748116853,0,45.927,0
132-23-6451,Alex,1/4/2019,110.0925,4.710363187616226,-0.7849445629570964,0,110.0925,0
696-90-2548,Alex,3/10/2019,81.396,4.411536892047822,-1.1100888779645508,0,81.396,0
472-15-9636,Alex,3/22/2019,427.812,6.061018594439644,0.6846648173933975,0,427.812,0
268-03-6164,Cairo,1/25/2019,100.9155,4.624144038572817,-0.878757144286063,0,100.9155,0
750-57-9686,Giza,1/8/2019,190.596,5.255388988492114,-0.19191763288020564,0,190.596,0
186-09-3669,Giza,1/22/2019,85.5855,4.461132365059728,-1.0561254673173923,0,85.5855,0
848-07-1692,Cairo,1/12/2019,120.162,4.797128493120848,-0.6905377244589925,0,120.162,0
745-71-3520,Alex,2/4/2019,185.367,5.227717847951694,-0.22202580665847457,0,185.367,0
266-76-6436,Giza,3/28/2019,121.59,4.808845454106903,-0.6777888355215802,0,121.59,0
740-22-2500,Giza,1/23/2019,264.7575,5.582584238836994,0.1640941275464342,0,264.7575,0
271-88-8734,Giza,2/8/2019,1020.705,6.929228079389847,1.6293386377817693,1,950.26575,1
301-81-8610,Cairo,3/19/2019,213.528,5.368440265979508,-0.06890978275296561,0,213.528,0
489-64-4354,Giza,3/9/2019,17.094,2.89558039160355,-2.759557633652489,1,19.188435,1
198-84-7132,Cairo,1/2/2019,383.7645,5.952631458818475,0.5667318861560994,0,383.7645,0
269-10-8440,Alex,1/21/2019,390.7995,5.97075022934832,0.5864464003071977,0,390.7995,0
650-98-6268,Cairo,3/20/2019,65.7405,4.20081196505423,-1.3393726225961993,0,65.7405,0
741-73-3559,Cairo,2/27/2019,353.1675,5.869769965068871,0.47657267317766083,0,353.1675,0
325-77-6186,Alex,3/8/2019,951.825,6.8594312561519475,1.553394717792344,0,951.825,0
286-75-7818,Cairo,1/31/2019,145.068,4.984072266703534,-0.48712957026415077,0,145.068,0
574-57-9721,Giza,3/8/2019,90.867,4.520341878911836,-0.9917012947834827,0,90.867,0
459-50-7686,Alex,1/13/2019,147.798,5.002589681448447,-0.46698130278490707,0,147.798,0
616-87-0016,Cairo,3/9/2019,702.219,6.5556683653461105,1.2228790352019556,0,702.219,0
837-55-7229,Cairo,2/22/2019,49.812,3.9281325471612143,-1.6360672704979635,0,49.812,0
751-69-0068,Giza,3/19/2019,937.818,6.844621637205928,1.5372807964971458,0,937.818,0
257-73-1380,Giza,1/20/2019,348.306,5.855948328876826,0.46153374755902843,0,348.306,0
345-08-4992,Alex,3/8/2019,214.137,5.371275034498343,-0.06582535249388186,0,214.137,0
549-96-4200,Giza,3/8/2019,71.568,4.284524053312643,-1.2482879021473094,0,71.568,0
810-60-6344,Giza,2/7/2019,343.224,5.841292608249595,0.44558727860716585,0,343.224,0
450-28-2866,Giza,1/15/2019,91.56,4.527857082885421,-0.9835242170484567,0,91.56,0
394-30-3170,Cairo,3/22/2019,742.812,6.611788314730013,1.2839415413176707,0,742.812,0
138-17-5109,Alex,1/15/2019,843.0345,6.7381933705377755,1.421479254342279,0,843.0345,0
192-98-7397,Giza,1/8/2019,13.419,2.66854678132451,-3.0065863884594775,1,19.188435,1
301-11-9629,Alex,1/15/2019,140.385,4.9514866657986,-0.5225850273054664,0,140.385,0
390-80-5128,Cairo,1/28/2019,20.1075,3.049628427561518,-2.591942387361917,0,20.1075,0
235-46-8343,Giza,2/14/2019,290.43,5.674799839731719,0.2644312760188738,0,290.43,0
453-12-7053,Giza,3/10/2019,144.081,4.977292207139775,-0.4945067584676689,0,144.081,0
296-11-7041,Cairo,1/12/2019,28.4235,3.381793674786643,-2.230522915983527,0,28.4235,0
449-27-2918,Cairo,3/26/2019,41.076,3.739477506877028,-1.8413374048722804,0,41.076,0
891-01-7034,Cairo,1/1/2019,470.673,6.1562859488809165,0.7883224913054625,0,470.673,0
744-09-5786,Cairo,1/2/2019,138.663,4.939232377926119,-0.5359185662051243,0,138.663,0
727-17-0390,Alex,3/16/2019,333.9525,5.81398873072699,0.4158787131770444,0,333.9525,0
568-88-3448,Alex,3/3/2019,26.25,3.305053521109253,-2.3140216745299953,0,26.25,0
187-83-5490,Alex,1/31/2019,87.234,4.479992376259862,-1.0356044304687575,0,87.234,0
767-54-1907,Cairo,2/13/2019,155.19,5.051073214869631,-0.41422776169045117,0,155.19,0
710-46-4433,Cairo,2/15/2019,731.43,6.596367773184843,1.2671628926776262,0,731.43,0
533-33-5337,Cairo,2/7/2019,833.595,6.726946577245665,1.4092419413774415,0,833.595,0
325-90-8763,Giza,1/27/2019,488.985,6.19437477839121,0.8297658534332951,0,488.985,0
729-46-7422,Giza,2/23/2019,37.6845,3.655439003011596,-1.9327772887740715,0,37.6845,0
639-76-1242,Giza,2/3/2019,212.73,5.364713536187719,-0.07296473047121879,0,212.73,0
234-03-4040,Cairo,3/3/2019,767.025,6.643822284701198,1.3187967845734168,0,767.025,0
326-71-2155,Giza,2/3/2019,310.59,5.7416882210554325,0.33721060384237816,0,310.59,0
320-32-8842,Giza,3/17/2019,23.751,3.208865892238882,-2.418680672633758,0,23.751,0
470-32-9057,Alex,3/28/2019,269.535,5.600401479934854,0.18348055617737846,0,269.535,0
878-30-2331,Giza,3/2/2019,572.775,6.35223733341023,1.0015315684261927,0,572.775,0
440-59-5691,Giza,2/8/2019,273.0525,5.613319693873432,0.19753649397291026,0,273.0525,0
554-53-3790,Cairo,3/22/2019,233.226,5.45628646122722,0.026673140849854463,0,233.226,0
746-19-0921,Giza,2/9/2019,22.659,3.1637435922301513,-2.467776952129487,0,22.659,0
233-34-0817,Giza,2/15/2019,103.782,4.651882001410047,-0.8485762630846335,0,103.782,0
767-05-1286,Giza,1/23/2019,527.751,6.2705176216116545,0.912614695616142,0,527.751,0
340-21-9136,Alex,1/25/2019,168.21,5.131140547080535,-0.3271087956815533,0,168.21,0
405-31-3305,Alex,2/2/2019,452.865,6.117799796993847,0.7464468141037895,0,452.865,0
731-59-7531,Cairo,3/30/2019,609.588,6.414422427307135,1.069193384198878,0,609.588,0
676-39-6028,Alex,3/30/2019,338.31,5.826914143799146,0.4299424841431861,0,338.31,0
502-05-1910,Alex,2/25/2019,205.317,5.329413820947794,-0.11137333741731137,0,205.317,0
485-30-8700,Alex,3/18/2019,174.615,5.168294098965116,-0.28668308229301837,0,174.615,0
598-47-9715,Giza,3/7/2019,353.094,5.8695624146083025,0.47634684347882994,0,353.094,0
701-69-8742,Cairo,3/16/2019,360.885,5.89132648179692,0.5000277002935187,0,360.885,0
575-67-1508,Alex,1/29/2019,40.53,3.726416057642662,-1.8555491928818812,0,40.53,0
541-08-3113,Giza,2/2/2019,554.148,6.3192347448638655,0.9656223991010181,0,554.148,0
246-11-3901,Giza,2/15/2019,344.4,5.844703165712578,0.44929820828952816,0,344.4,0
674-15-9296,Alex,1/8/2019,194.985,5.278038125689656,-0.16727375679293935,0,194.985,0
305-18-3552,Cairo,2/12/2019,633.99,6.453609250737194,1.1118314419951274,0,633.99,0
493-65-6248,Giza,1/1/2019,388.29,5.964324567155742,0.5794548217110076,0,388.29,0
438-01-4015,Cairo,3/21/2019,207.858,5.341654595213157,-0.09805450228567773,0,207.858,0
709-58-4068,Cairo,2/28/2019,431.445,6.069455150655387,0.6938443920575751,0,431.445,0
795-49-7276,Alex,3/23/2019,156.03,5.056436869896863,-0.4083917226081198,0,156.03,0
556-72-8512,Giza,1/30/2019,24.108,3.223186520455285,-2.403098808115972,0,24.108,0
627-95-3243,Cairo,2/4/2019,734.076,6.599973895227829,1.2710866105662064,0,734.076,0
686-41-0932,Cairo,3/13/2019,72.87,4.302306791540646,-1.228939015098722,0,72.87,0
510-09-5628,Alex,3/15/2019,206.43,5.334793933358054,-0.10551939152888207,0,206.43,0
608-04-3797,Cairo,3/5/2019,212.688,5.36451700726224,-0.07317856795407003,0,212.688,0
148-82-2527,Giza,3/5/2019,127.26,4.854059453720717,-0.6285927803176103,0,127.26,0
437-53-3084,Cairo,2/26/2019,209.769,5.350762747029469,-0.08814418372530619,0,209.769,0
632-32-4574,Cairo,3/20/2019,637.728,6.459478698654706,1.1182178198036181,0,637.728,0
556-97-7101,Giza,1/1/2019,132.762,4.896062101377719,-0.5828909050025273,0,132.762,0
862-59-8517,Giza,1/27/2019,568.512,6.344779853780257,0.9934172988925918,0,568.512,0
401-18-8016,Cairo,1/21/2019,103.0365,4.64474179910724,-0.8563453122653454,0,103.0365,0
420-18-8989,Alex,2/2/2019,432.768,6.072509828959105,0.6971680998415277,0,432.768,0
277-63-2961,Cairo,2/3/2019,77.6685,4.365242821170686,-1.1604601277088937,0,77.6685,0
573-98-8548,Giza,1/5/2019,33.495,3.540814385998072,-2.057497044480185,0,33.495,0
620-02-2046,Giza,1/27/2019,145.74,4.9886623132858485,-0.4821352723258783,0,145.74,0
282-35-2475,Cairo,3/25/2019,195.951,5.282954966834845,-0.16192388307077488,0,195.951,0
511-54-3087,Cairo,2/25/2019,92.8725,4.541937478571228,-0.9682037426518266,0,92.8725,0
726-29-6793,Alex,1/28/2019,203.112,5.318668862795934,-0.12306461797019878,0,203.112,0
387-49-4215,Cairo,1/8/2019,152.775,5.035490495094432,-0.43118287180759385,0,152.775,0
862-17-9201,Cairo,1/29/2019,529.515,6.273848232866365,0.9162386381239767,0,529.515,0
291-21-5991,Cairo,3/29/2019,321.7725,5.77694774069735,0.3755754751120117,0,321.7725,0
602-80-9671,Giza,2/9/2019,100.485,4.61991100430959,-0.8833629873672486,0,100.485,0
347-72-6115,Cairo,1/16/2019,666.939,6.504196852001692,1.166874358916909,0,666.939,0
209-61-0206,Alex,1/5/2019,225.2775,5.421762122155128,-0.010891801543613733,0,225.2775,0
595-27-4851,Alex,1/27/2019,398.958,5.991359541595096,0.6088708014145592,0,398.958,0
189-52-0236,Alex,3/14/2019,731.6925,6.596726105000522,1.2675527832410813,0,731.6925,0
503-07-0930,Giza,2/23/2019,429.1665,6.064172343043758,0.6880963207276,0,429.1665,0
413-20-6708,Giza,3/18/2019,54.0435,4.008123781719601,-1.549031104160541,0,54.0435,0
425-85-2085,Cairo,3/29/2019,288.015,5.6664785898796985,0.2553771628994287,0,288.015,0
521-18-7827,Giza,1/22/2019,206.7975,5.336564047793911,-0.1035933808187579,0,206.7975,0
220-28-1851,Alex,3/1/2019,72.933,4.303159277671718,-1.2280114494083822,0,72.933,0
600-38-9738,Giza,1/17/2019,377.58,5.936427411178073,0.5491007270227807,0,377.58,0
734-91-1155,Cairo,3/26/2019,143.9865,4.976640634637904,-0.49521571580489265,0,143.9865,0
451-28-5717,Giza,3/20/2019,523.971,6.263343022970706,0.9048082207671755,0,523.971,0
609-81-8548,Alex,2/6/2019,235.872,5.467519910848838,0.03889593494983234,0,235.872,0
133-14-7229,Giza,1/1/2019,132.027,4.890552115137313,-0.5888861628777748,0,132.027,0
534-01-4457,Alex,1/27/2019,514.773,6.245666746206659,0.8855751713817587,0,514.773,0
719-89-8991,Alex,2/25/2019,479.9025,6.175664546856089,0.8094077875390394,0,479.9025,0
286-62-6248,Cairo,1/16/2019,164.682,5.11007028847753,-0.3500347392886,0,164.682,0
339-38-9982,Cairo,1/13/2019,125.706,4.841869442164794,-0.6418563820021431,0,125.706,0
827-44-5872,Cairo,2/7/2019,570.78,6.348754302011715,0.9977417819347948,0,570.78,0
827-77-7633,Alex,2/17/2019,926.9505,6.8329783908463035,1.5246121143289242,0,926.9505,0
287-83-1405,Alex,2/12/2019,160.209,5.08270165977953,-0.37981375861411887,0,160.209,0
435-13-4908,Alex,1/24/2019,728.112,6.5918273553245905,1.2622225943273375,0,728.112,0
857-67-9057,Cairo,2/6/2019,240.975,5.488834415035153,0.06208763516550594,0,240.975,0
236-27-1144,Giza,3/26/2019,154.1295,5.044260251967842,-0.4216407510716566,0,154.1295,0
892-05-6689,Alex,3/11/2019,148.68,5.0084996819658345,-0.46055080085647265,0,148.68,0
583-41-4548,Giza,2/7/2019,122.5245,4.816439516960011,-0.6695259537032294,0,122.5245,0
339-12-4827,Cairo,1/5/2019,77.658,4.365109340796871,-1.1606053638723597,0,77.658,0
643-38-7867,Alex,3/7/2019,102.837,4.6428223619375135,-0.8584337967561877,0,102.837,0
308-81-0538,Alex,2/25/2019,306.81,5.729482709506015,0.3239301370598203,0,306.81,0
358-88-9262,Giza,2/1/2019,551.124,6.313772658730989,0.959679259957899,0,551.124,0
460-35-4390,Alex,1/22/2019,96.642,4.5813077287234165,-0.925366103504119,0,96.642,0
343-87-0864,Giza,1/3/2019,79.674,4.390416342447505,-1.1330695417622725,0,79.674,0
173-50-1108,Cairo,2/13/2019,84.756,4.451506054443685,-1.0665995795950578,0,84.756,0
243-47-2663,Giza,1/28/2019,118.251,4.781230515477525,-0.7078358576136053,0,118.251,0
841-18-8232,Cairo,1/5/2019,74.76,4.327570448877823,-1.2014503546919977,0,74.76,0
701-23-5550,Cairo,3/19/2019,163.002,5.09987862287179,-0.36112399810319074,0,163.002,0
647-50-1224,Alex,1/12/2019,308.91,5.736281932746788,0.33132817671024317,0,308.91,0
541-48-8554,Alex,1/7/2019,575.9775,6.357803270947089,1.0075877053011426,0,575.9775,0
539-21-7227,Cairo,1/26/2019,270.585,5.604275165882526,0.18769540267077003,0,270.585,0
213-32-1216,Alex,1/23/2019,416.178,6.033512989233813,0.6547367578613401,0,416.178,0
747-58-7183,Cairo,2/9/2019,180.4005,5.200707294016818,-0.2514152151120444,0,180.4005,0
582-52-8065,Cairo,2/22/2019,513.2295,6.242669663859045,0.8823141321044681,0,513.2295,0
210-57-1719,Cairo,2/5/2019,550.368,6.312402462810622,0.9581883891056328,0,550.368,0
399-69-4630,Giza,3/7/2019,139.923,4.948213641920861,-0.5261463106413463,0,139.923,0
134-75-2619,Alex,3/25/2019,142.002,4.96285861617609,-0.5102115345084064,0,142.002,0
356-44-8813,Cairo,1/20/2019,118.062,4.779644365837137,-0.7095617015101156,0,118.062,0
198-66-9832,Cairo,2/4/2019,151.284,5.025747198571469,-0.44178427309273743,0,151.284,0
283-26-5248,Giza,1/30/2019,1034.46,6.942601051407736,1.6438893847904943,1,950.26575,1
712-39-0363,Alex,1/2/2019,262.458,5.573893962487663,0.15463848728741933,0,262.458,0
218-59-9410,Alex,3/29/2019,228.123,5.43425897726198,0.002705667801364179,0,228.123,0
174-75-0888,Cairo,3/14/2019,203.931,5.322673337114987,-0.11870746440392149,0,203.931,0
866-99-7614,Giza,2/11/2019,936.6,6.843323418822748,1.5358682423371235,0,936.6,0
134-54-4720,Cairo,1/30/2019,356.328,5.878654127478119,0.48623927529336614,0,356.328,0
760-90-2357,Alex,3/20/2019,469.413,6.15361103225697,0.7854119913049831,0,469.413,0
514-37-2845,Cairo,3/20/2019,208.425,5.344365680039873,-0.09510464870189933,0,208.425,0
698-98-5964,Alex,1/17/2019,852.705,6.749585700857491,1.4338749219695097,0,852.705,0
718-57-9773,Giza,2/3/2019,517.965,6.25183644351231,0.8922882419314357,0,517.965,0
651-88-7328,Alex,1/1/2019,621.243,6.433330691686635,1.089766923946973,0,621.243,0
241-11-2261,Cairo,1/10/2019,586.971,6.376677626954478,1.028124350322813,0,586.971,0
408-26-9866,Giza,3/2/2019,543.753,6.30033248092292,0.9450553882578846,0,543.753,0
834-83-1826,Cairo,2/25/2019,430.71,6.067754066527567,0.6919934912442512,0,430.71,0
343-61-3544,Cairo,1/29/2019,280.035,5.638479216737538,0.22491184864845493,0,280.035,0
239-48-4278,Alex,3/10/2019,74.4555,4.323543078514665,-1.2058324207866813,0,74.4555,0
355-34-6244,Cairo,1/13/2019,152.019,5.0305620966889,-0.4365453206530094,0,152.019,0
550-84-8664,Alex,3/22/2019,451.0275,6.113743018689475,0.7420327500723662,0,451.0275,0
339-96-8318,Cairo,3/1/2019,597.6285,6.394641205377776,1.047670004397252,0,597.6285,0
